
  4.000  4.996    0.00   12.21   39.72   51.94   38.65    50.86  1057.40  4.000     0
  4.500  4.996    0.00   12.21   36.15   48.37   36.22    48.43  1057.40  4.500     0
  5.000  4.996    0.00   22.13   32.92   55.06   27.50    49.63  1057.40  5.000     0
  5.500  4.996    0.00   27.43   31.59   59.02   27.92    55.35  1057.40  5.500     0
  6.000  4.996    0.00   27.43   28.33   55.75   30.71    58.14  1057.40  6.000     0
  6.500  4.996    0.00   27.43   22.86   50.28   23.08    50.51  1057.40  6.500     0
  7.000  4.996    0.00   27.43   16.50   43.92   10.57    37.99  1057.40  7.000     0
  7.500  4.996    0.00   27.43   12.45   39.87    8.98    36.41  1057.40  7.500     0
  8.000  4.996    0.00   27.43    9.71   37.13    9.00    36.43  1057.40  8.000     0
  8.500  4.996    0.00   27.43    7.80   35.22   10.43    37.86  1057.40  8.500     0
  9.000  4.996    0.00   21.57    8.89   30.46    9.88    31.45  1057.40  9.000     0
  9.500  4.996    0.00   22.04   11.74   33.78   14.22    36.26  1057.40  9.500     0
 10.000  4.996    0.00   22.04   14.83   36.87   14.89    36.93  1057.40 10.000     0
 10.500  4.996    0.00   22.04   12.97   35.00   16.49    38.53  1057.40 10.500     0
 11.000  4.996    0.00   22.04   14.77   36.81   18.57    40.61  1057.40 11.000     0
 11.500  4.996    0.00   22.04   15.66   37.70   10.56    32.60  1057.40 11.500     0
 12.000  4.996    0.00   22.04   16.29   38.33   10.80    32.84  1057.40 12.000     0
 12.500  4.996    0.00   22.04   19.52   41.56   22.38    44.42  1057.40 12.500     0
 13.000  4.996    0.00   12.82   24.46   37.28   24.64    37.46  1057.40 13.000     0
 13.500  4.996    0.00    1.18   26.95   28.13   23.88    25.05  1057.40 13.500     0
 14.000  4.996    0.00    1.18   29.99   31.17   25.61    26.79  1057.40 14.000     0
 14.500  4.996    0.00    1.18   34.45   35.63   35.34    36.51  1057.40 14.500     0
 15.000  4.996    0.00    1.18   40.39   41.56   40.92    42.10  1057.40 15.000     0
 15.500  4.996    0.00    1.18   45.57   46.75   43.28    44.46  1057.40 15.500     0
 16.000  4.996    0.00    1.18   50.06   51.24   54.33    55.50  1057.40 16.000     0
 16.500  4.996    0.00    1.18   54.32   55.50   46.76    47.93  1057.40 16.500     0
 17.000  4.996    0.00   -0.20   53.90   53.69   52.65    52.44  1057.40 17.000     0
 17.500  4.996    0.00   -2.64   53.14   50.50   53.55    50.90  1057.40 17.500     0
 18.000  4.996    0.00   -2.64   52.28   49.63   56.01    53.36  1057.40 18.000     0
 18.500  4.996    0.00   -2.64   51.42   48.78   46.57    43.93  1057.40 18.500     0
 19.000  4.996    0.00   -2.64   50.86   48.22   42.02    39.38  1057.40 19.000     0
